Time,Condition,Response,Clicktime
819,arrayAverageTD_B.png,,
820,arrayAverageTD_B.png,,
821,arrayAverageTD_B.png,,
822,arrayAverageTD_B.png,,
823,arrayAverageTD_B.png,,
824,arrayAverageTD_B.png,,
825,arrayAverageTD_B.png,,
826,arrayAverageTD_B.png,,
827,arrayAverageTD_B.png,,
828,arrayAverageTD_B.png,,
829,arrayAverageTD_B.png,,
830,arrayAverageTD_B.png,,
831,arrayAverageTD_B.png,,
832,arrayAverageTD_B.png,,
833,arrayAverageTD_B.png,,
834,arrayAverageTD_B.png,,
835,arrayAverageTD_B.png,,
836,arrayAverageTD_B.png,,
837,arrayAverageTD_B.png,,
838,arrayAverageTD_B.png,,
839,arrayAverageTD_B.png,,
840,arrayAverageTD_B.png,,
841,arrayAverageTD_B.png,,
842,arrayAverageTD_B.png,,
843,arrayAverageTD_B.png,,
844,arrayAverageTD_B.png,,
845,arrayAverageTD_B.png,,
846,arrayAverageTD_B.png,,
847,arrayAverageTD_B.png,,
848,arrayAverageTD_B.png,,
849,arrayAverageTD_B.png,,
850,arrayAverageTD_B.png,,
851,arrayAverageTD_B.png,,
852,arrayAverageTD_B.png,,
853,arrayAverageTD_B.png,,
854,arrayAverageTD_B.png,,
855,arrayAverageTD_B.png,,
856,arrayAverageTD_B.png,,
857,arrayAverageTD_B.png,,
858,arrayAverageTD_B.png,,
859,arrayAverageTD_B.png,,
860,arrayAverageTD_B.png,,
861,arrayAverageTD_B.png,,
862,arrayAverageTD_B.png,,
863,arrayAverageTD_B.png,,
864,arrayAverageTD_B.png,,
865,arrayAverageTD_B.png,,
866,arrayAverageTD_B.png,,
867,arrayAverageTD_B.png,,
868,arrayAverageTD_B.png,,
869,arrayAverageTD_B.png,,
870,arrayAverageTD_B.png,,
871,arrayAverageTD_B.png,,
872,arrayAverageTD_B.png,,
873,arrayAverageTD_B.png,,
874,arrayAverageTD_B.png,,
875,arrayAverageTD_B.png,,
876,arrayAverageTD_B.png,,
877,arrayAverageTD_B.png,,
878,arrayAverageTD_B.png,,
879,arrayAverageTD_B.png,,
880,arrayAverageTD_B.png,,
881,arrayAverageTD_B.png,,
882,arrayAverageTD_B.png,,
883,arrayAverageTD_B.png,,
884,arrayAverageTD_B.png,,
885,arrayAverageTD_B.png,,
886,arrayAverageTD_B.png,,
887,arrayAverageTD_B.png,,
888,arrayAverageTD_B.png,,
889,arrayAverageTD_B.png,,
890,arrayAverageTD_B.png,,
891,arrayAverageTD_B.png,,
892,arrayAverageTD_B.png,,
893,arrayAverageTD_B.png,,
894,arrayAverageTD_B.png,,
895,arrayAverageTD_B.png,,
896,arrayAverageTD_B.png,,
897,arrayAverageTD_B.png,,
898,arrayAverageTD_B.png,,
899,arrayAverageTD_B.png,,
900,arrayAverageTD_B.png,,
901,arrayAverageTD_B.png,,
902,arrayAverageTD_B.png,,
903,arrayAverageTD_B.png,,
904,arrayAverageTD_B.png,,
905,arrayAverageTD_B.png,,
906,arrayAverageTD_B.png,,
907,arrayAverageTD_B.png,,
908,arrayAverageTD_B.png,,
909,arrayAverageTD_B.png,,
910,arrayAverageTD_B.png,,
911,arrayAverageTD_B.png,,
912,arrayAverageTD_B.png,,
913,arrayAverageTD_B.png,,
914,arrayAverageTD_B.png,,
915,arrayAverageTD_B.png,,
916,arrayAverageTD_B.png,,
917,arrayAverageTD_B.png,,
918,arrayAverageTD_B.png,,
919,arrayAverageTD_B.png,,
920,arrayAverageTD_B.png,,
921,arrayAverageTD_B.png,,
922,arrayAverageTD_B.png,,
923,arrayAverageTD_B.png,,
924,arrayAverageTD_B.png,,
925,arrayAverageTD_B.png,,
926,arrayAverageTD_B.png,,
927,arrayAverageTD_B.png,,
928,arrayAverageTD_B.png,,
929,arrayAverageTD_B.png,,
930,arrayAverageTD_B.png,,
931,arrayAverageTD_B.png,,
932,arrayAverageTD_B.png,,
933,arrayAverageTD_B.png,,
934,arrayAverageTD_B.png,,
935,arrayAverageTD_B.png,,
936,arrayAverageTD_B.png,,
937,arrayAverageTD_B.png,,
938,arrayAverageTD_B.png,,
939,arrayAverageTD_B.png,,
940,arrayAverageTD_B.png,,
941,arrayAverageTD_B.png,,
942,arrayAverageTD_B.png,,
943,arrayAverageTD_B.png,,
944,arrayAverageTD_B.png,,
945,arrayAverageTD_B.png,,
946,arrayAverageTD_B.png,,
947,arrayAverageTD_B.png,,
948,arrayAverageTD_B.png,,
949,arrayAverageTD_B.png,,
950,arrayAverageTD_B.png,,
951,arrayAverageTD_B.png,,
952,arrayAverageTD_B.png,,
953,arrayAverageTD_B.png,,
954,arrayAverageTD_B.png,,
955,arrayAverageTD_B.png,,
956,arrayAverageTD_B.png,,
957,arrayAverageTD_B.png,,
958,arrayAverageTD_B.png,,
959,arrayAverageTD_B.png,,
960,arrayAverageTD_B.png,,
961,arrayAverageTD_B.png,,
962,arrayAverageTD_B.png,,
963,arrayAverageTD_B.png,,
964,arrayAverageTD_B.png,,
965,arrayAverageTD_B.png,,
966,arrayAverageTD_B.png,,
967,arrayAverageTD_B.png,,
968,arrayAverageTD_B.png,,
969,arrayAverageTD_B.png,,
970,arrayAverageTD_B.png,,
971,arrayAverageTD_B.png,,
972,arrayAverageTD_B.png,,
973,arrayAverageTD_B.png,,
974,arrayAverageTD_B.png,,
975,arrayAverageTD_B.png,,
976,arrayAverageTD_B.png,,
977,arrayAverageTD_B.png,,
978,arrayAverageTD_B.png,,
979,arrayAverageTD_B.png,,
980,arrayAverageTD_B.png,,
981,arrayAverageTD_B.png,,
982,arrayAverageTD_B.png,,
983,arrayAverageTD_B.png,,
984,arrayAverageTD_B.png,,
985,arrayAverageTD_B.png,,
986,arrayAverageTD_B.png,,
987,arrayAverageTD_B.png,,
988,arrayAverageTD_B.png,,
989,arrayAverageTD_B.png,,
990,arrayAverageTD_B.png,,
991,arrayAverageTD_B.png,,
992,arrayAverageTD_B.png,,
993,arrayAverageTD_B.png,,
994,arrayAverageTD_B.png,,
995,arrayAverageTD_B.png,,
996,arrayAverageTD_B.png,,
997,arrayAverageTD_B.png,,
998,arrayAverageTD_B.png,,
999,arrayAverageTD_B.png,,
1000,arrayAverageTD_B.png,,
1001,arrayAverageTD_B.png,,
1002,arrayAverageTD_B.png,,
1003,arrayAverageTD_B.png,,
1004,arrayAverageTD_B.png,,
1005,arrayAverageTD_B.png,,
1006,arrayAverageTD_B.png,,
1007,arrayAverageTD_B.png,,
1008,arrayAverageTD_B.png,,
1009,arrayAverageTD_B.png,,
1010,arrayAverageTD_B.png,,
1011,arrayAverageTD_B.png,,
1012,arrayAverageTD_B.png,,
1013,arrayAverageTD_B.png,,
1014,arrayAverageTD_B.png,,
1015,arrayAverageTD_B.png,,
1016,arrayAverageTD_B.png,,
1017,arrayAverageTD_B.png,,
1018,arrayAverageTD_B.png,,
1019,arrayAverageTD_B.png,,
1020,arrayAverageTD_B.png,,
1021,arrayAverageTD_B.png,,
1022,arrayAverageTD_B.png,,
1023,arrayAverageTD_B.png,,
1024,arrayAverageTD_B.png,,
1025,arrayAverageTD_B.png,,
1026,arrayAverageTD_B.png,,
1027,arrayAverageTD_B.png,,
1028,arrayAverageTD_B.png,,
1029,arrayAverageTD_B.png,,
1030,arrayAverageTD_B.png,,
1031,arrayAverageTD_B.png,,
1032,arrayAverageTD_B.png,,
1033,arrayAverageTD_B.png,,
1034,arrayAverageTD_B.png,,
1035,arrayAverageTD_B.png,,
1036,arrayAverageTD_B.png,,
1037,arrayAverageTD_B.png,,
1038,arrayAverageTD_B.png,,
1039,arrayAverageTD_B.png,,
1040,arrayAverageTD_B.png,,
1041,arrayAverageTD_B.png,,
1042,arrayAverageTD_B.png,,
1043,arrayAverageTD_B.png,,
1044,arrayAverageTD_B.png,,
1045,arrayAverageTD_B.png,,
1046,arrayAverageTD_B.png,,
1047,arrayAverageTD_B.png,,
1048,arrayAverageTD_B.png,,
1049,arrayAverageTD_B.png,,
1050,arrayAverageTD_B.png,,
1051,arrayAverageTD_B.png,,
1052,arrayAverageTD_B.png,,
1053,arrayAverageTD_B.png,,
1054,arrayAverageTD_B.png,,
1055,arrayAverageTD_B.png,,
1056,arrayAverageTD_B.png,,
1057,arrayAverageTD_B.png,,
1058,arrayAverageTD_B.png,,
1059,arrayAverageTD_B.png,,
1060,arrayAverageTD_B.png,,
1061,arrayAverageTD_B.png,,
1062,arrayAverageTD_B.png,,
1063,arrayAverageTD_B.png,,
1064,arrayAverageTD_B.png,,
1065,arrayAverageTD_B.png,,
1066,arrayAverageTD_B.png,,
1067,arrayAverageTD_B.png,,
1068,arrayAverageTD_B.png,,
1069,arrayAverageTD_B.png,,
1070,arrayAverageTD_B.png,,
1071,arrayAverageTD_B.png,,
1072,arrayAverageTD_B.png,,
1073,arrayAverageTD_B.png,,
1074,arrayAverageTD_B.png,,
1075,arrayAverageTD_B.png,,
1076,arrayAverageTD_B.png,,
1077,arrayAverageTD_B.png,,
1078,arrayAverageTD_B.png,,
1079,arrayAverageTD_B.png,,
1080,arrayAverageTD_B.png,,
1081,arrayAverageTD_B.png,,
1082,arrayAverageTD_B.png,,
1083,arrayAverageTD_B.png,,
1084,arrayAverageTD_B.png,,
1085,arrayAverageTD_B.png,,
1086,arrayAverageTD_B.png,,
1087,arrayAverageTD_B.png,,
1088,arrayAverageTD_B.png,,
1089,arrayAverageTD_B.png,,
1090,arrayAverageTD_B.png,,
1091,arrayAverageTD_B.png,,
1092,arrayAverageTD_B.png,,
1093,arrayAverageTD_B.png,,
1094,arrayAverageTD_B.png,,
1095,arrayAverageTD_B.png,,
1096,arrayAverageTD_B.png,,
1097,arrayAverageTD_B.png,,
1098,arrayAverageTD_B.png,,
1099,arrayAverageTD_B.png,,
1100,arrayAverageTD_B.png,,
1101,arrayAverageTD_B.png,,
1102,arrayAverageTD_B.png,,
1103,arrayAverageTD_B.png,,
1104,arrayAverageTD_B.png,,
1105,arrayAverageTD_B.png,,
1106,arrayAverageTD_B.png,,
1107,arrayAverageTD_B.png,,
1108,arrayAverageTD_B.png,,
1109,arrayAverageTD_B.png,,
1110,arrayAverageTD_B.png,,
1111,arrayAverageTD_B.png,,
1112,arrayAverageTD_B.png,,
1113,arrayAverageTD_B.png,,
1114,arrayAverageTD_B.png,,
1115,arrayAverageTD_B.png,,
1116,arrayAverageTD_B.png,,
1117,arrayAverageTD_B.png,,
1118,arrayAverageTD_B.png,,
1119,arrayAverageTD_B.png,,
1120,arrayAverageTD_B.png,,
1121,arrayAverageTD_B.png,,
1122,arrayAverageTD_B.png,,
1123,arrayAverageTD_B.png,,
1124,arrayAverageTD_B.png,,
1125,arrayAverageTD_B.png,,
1126,arrayAverageTD_B.png,,
1127,arrayAverageTD_B.png,,
1128,arrayAverageTD_B.png,,
1129,arrayAverageTD_B.png,,
1130,arrayAverageTD_B.png,,
1131,arrayAverageTD_B.png,,
1132,arrayAverageTD_B.png,,
1133,arrayAverageTD_B.png,,
1134,arrayAverageTD_B.png,,
1135,arrayAverageTD_B.png,,
1136,arrayAverageTD_B.png,,
1137,arrayAverageTD_B.png,,
1138,arrayAverageTD_B.png,,
1139,arrayAverageTD_B.png,,
1140,arrayAverageTD_B.png,,
1141,arrayAverageTD_B.png,,
1142,arrayAverageTD_B.png,,
1143,arrayAverageTD_B.png,,
1144,arrayAverageTD_B.png,,
1145,arrayAverageTD_B.png,,
1146,arrayAverageTD_B.png,,
1147,arrayAverageTD_B.png,,
1148,arrayAverageTD_B.png,,
1149,arrayAverageTD_B.png,,
1150,arrayAverageTD_B.png,,
1151,arrayAverageTD_B.png,,
1152,arrayAverageTD_B.png,,
1153,arrayAverageTD_B.png,,
1154,arrayAverageTD_B.png,,
1155,arrayAverageTD_B.png,,
1156,arrayAverageTD_B.png,,
1157,arrayAverageTD_B.png,,
1158,arrayAverageTD_B.png,,
1159,arrayAverageTD_B.png,,
1160,arrayAverageTD_B.png,,
1161,arrayAverageTD_B.png,,
1162,arrayAverageTD_B.png,,
1163,arrayAverageTD_B.png,,
1164,arrayAverageTD_B.png,,
1165,arrayAverageTD_B.png,,
1166,arrayAverageTD_B.png,,
1167,arrayAverageTD_B.png,,
1168,arrayAverageTD_B.png,,
1169,arrayAverageTD_B.png,,
1170,arrayAverageTD_B.png,,
1171,arrayAverageTD_B.png,,
1172,arrayAverageTD_B.png,,
1173,arrayAverageTD_B.png,,
1174,arrayAverageTD_B.png,,
1175,arrayAverageTD_B.png,,
1176,arrayAverageTD_B.png,,
1177,arrayAverageTD_B.png,,
1178,arrayAverageTD_B.png,,
1179,arrayAverageTD_B.png,,
1180,arrayAverageTD_B.png,,
1181,arrayAverageTD_B.png,,
1182,arrayAverageTD_B.png,,
1183,arrayAverageTD_B.png,,
1184,arrayAverageTD_B.png,,
1185,arrayAverageTD_B.png,,
1186,arrayAverageTD_B.png,,
1187,arrayAverageTD_B.png,,
1188,arrayAverageTD_B.png,,
1189,arrayAverageTD_B.png,,
1190,arrayAverageTD_B.png,,
1191,arrayAverageTD_B.png,,
1192,arrayAverageTD_B.png,,
1193,arrayAverageTD_B.png,,
1194,arrayAverageTD_B.png,,
1195,arrayAverageTD_B.png,,
1196,arrayAverageTD_B.png,,
1197,arrayAverageTD_B.png,,
1198,arrayAverageTD_B.png,,
1199,arrayAverageTD_B.png,,
1200,arrayAverageTD_B.png,,
1201,arrayAverageTD_B.png,,
1202,arrayAverageTD_B.png,,
1203,arrayAverageTD_B.png,,
1204,arrayAverageTD_B.png,,
1205,arrayAverageTD_B.png,,
1206,arrayAverageTD_B.png,,
1207,arrayAverageTD_B.png,,
1208,arrayAverageTD_B.png,,
1209,arrayAverageTD_B.png,,
1210,arrayAverageTD_B.png,,
1211,arrayAverageTD_B.png,,
1212,arrayAverageTD_B.png,,
1213,arrayAverageTD_B.png,,
1214,arrayAverageTD_B.png,,
1215,arrayAverageTD_B.png,,
1216,arrayAverageTD_B.png,,
1217,arrayAverageTD_B.png,,
1218,arrayAverageTD_B.png,,
1219,arrayAverageTD_B.png,,
1220,arrayAverageTD_B.png,,
1221,arrayAverageTD_B.png,,
1222,arrayAverageTD_B.png,,
1223,arrayAverageTD_B.png,,
1224,arrayAverageTD_B.png,,
1225,arrayAverageTD_B.png,,
1226,arrayAverageTD_B.png,,
1227,arrayAverageTD_B.png,,
1228,arrayAverageTD_B.png,,
1229,arrayAverageTD_B.png,,
1230,arrayAverageTD_B.png,,
1231,arrayAverageTD_B.png,,
1232,arrayAverageTD_B.png,,
1233,arrayAverageTD_B.png,,
1234,arrayAverageTD_B.png,,
1235,arrayAverageTD_B.png,,
1236,arrayAverageTD_B.png,,
1237,arrayAverageTD_B.png,,
1238,arrayAverageTD_B.png,,
1239,arrayAverageTD_B.png,,
1240,arrayAverageTD_B.png,,
1241,arrayAverageTD_B.png,,
1242,arrayAverageTD_B.png,,
1243,arrayAverageTD_B.png,,
1244,arrayAverageTD_B.png,,
1245,arrayAverageTD_B.png,,
1246,arrayAverageTD_B.png,,
1247,arrayAverageTD_B.png,,
1248,arrayAverageTD_B.png,,
1249,arrayAverageTD_B.png,,
1250,arrayAverageTD_B.png,,
1251,arrayAverageTD_B.png,,
1252,arrayAverageTD_B.png,,
1253,arrayAverageTD_B.png,,
1254,arrayAverageTD_B.png,,
1255,arrayAverageTD_B.png,,
1256,arrayAverageTD_B.png,,
1257,arrayAverageTD_B.png,,
1258,arrayAverageTD_B.png,,
1259,arrayAverageTD_B.png,,
1260,arrayAverageTD_B.png,,
1261,arrayAverageTD_B.png,,
1262,arrayAverageTD_B.png,,
1263,arrayAverageTD_B.png,,
1264,arrayAverageTD_B.png,,
1265,arrayAverageTD_B.png,,
1266,arrayAverageTD_B.png,,
1267,arrayAverageTD_B.png,,
1268,arrayAverageTD_B.png,,
1269,arrayAverageTD_B.png,,
1270,arrayAverageTD_B.png,,
1271,arrayAverageTD_B.png,,
1272,arrayAverageTD_B.png,,
1273,arrayAverageTD_B.png,,
1274,arrayAverageTD_B.png,,
1275,arrayAverageTD_B.png,,
1276,arrayAverageTD_B.png,,
1277,arrayAverageTD_B.png,,
1278,arrayAverageTD_B.png,,
1279,arrayAverageTD_B.png,,
1280,arrayAverageTD_B.png,,
1281,arrayAverageTD_B.png,,
1282,arrayAverageTD_B.png,,
1283,arrayAverageTD_B.png,,
1284,arrayAverageTD_B.png,,
1285,arrayAverageTD_B.png,,
1286,arrayAverageTD_B.png,,
1287,arrayAverageTD_B.png,,
1288,arrayAverageTD_B.png,,
1289,arrayAverageTD_B.png,,
1290,arrayAverageTD_B.png,,
1291,arrayAverageTD_B.png,,
1292,arrayAverageTD_B.png,,
1293,arrayAverageTD_B.png,,
1294,arrayAverageTD_B.png,,
1295,arrayAverageTD_B.png,,
1296,arrayAverageTD_B.png,,
1297,arrayAverageTD_B.png,,
1298,arrayAverageTD_B.png,,
1299,arrayAverageTD_B.png,,
1300,arrayAverageTD_B.png,,
1301,arrayAverageTD_B.png,,
1302,arrayAverageTD_B.png,,
1303,arrayAverageTD_B.png,,
1304,arrayAverageTD_B.png,,
1305,arrayAverageTD_B.png,,
1306,arrayAverageTD_B.png,,
1307,arrayAverageTD_B.png,,
1308,arrayAverageTD_B.png,,
1309,arrayAverageTD_B.png,,
1310,arrayAverageTD_B.png,,
1311,arrayAverageTD_B.png,,
1312,arrayAverageTD_B.png,,
1313,arrayAverageTD_B.png,,
1314,arrayAverageTD_B.png,,
1315,arrayAverageTD_B.png,,
1316,arrayAverageTD_B.png,,
1317,arrayAverageTD_B.png,,
1318,arrayAverageTD_B.png,,
1319,arrayAverageTD_B.png,,
1320,arrayAverageTD_B.png,,
1321,arrayAverageTD_B.png,,
1322,arrayAverageTD_B.png,,
1323,arrayAverageTD_B.png,,
1324,arrayAverageTD_B.png,,
1325,arrayAverageTD_B.png,,
1326,arrayAverageTD_B.png,,
1327,arrayAverageTD_B.png,,
1328,arrayAverageTD_B.png,,
1329,arrayAverageTD_B.png,,
1330,arrayAverageTD_B.png,,
1331,arrayAverageTD_B.png,,
1332,arrayAverageTD_B.png,,
1333,arrayAverageTD_B.png,,
1334,arrayAverageTD_B.png,,
1335,arrayAverageTD_B.png,,
1336,arrayAverageTD_B.png,,
1337,arrayAverageTD_B.png,,
1338,arrayAverageTD_B.png,,
1339,arrayAverageTD_B.png,,
1340,arrayAverageTD_B.png,,
1341,arrayAverageTD_B.png,,
1342,arrayAverageTD_B.png,,
1343,arrayAverageTD_B.png,,
1344,arrayAverageTD_B.png,,
1345,arrayAverageTD_B.png,,
1346,arrayAverageTD_B.png,,
1347,arrayAverageTD_B.png,,
1348,arrayAverageTD_B.png,,
1349,arrayAverageTD_B.png,,
1350,arrayAverageTD_B.png,,
1351,arrayAverageTD_B.png,,
1352,arrayAverageTD_B.png,,
1353,arrayAverageTD_B.png,,
1354,arrayAverageTD_B.png,,
1355,arrayAverageTD_B.png,,
1356,arrayAverageTD_B.png,,
1357,arrayAverageTD_B.png,,
1358,arrayAverageTD_B.png,,
1359,arrayAverageTD_B.png,,
1360,arrayAverageTD_B.png,,
1361,arrayAverageTD_B.png,,
1362,arrayAverageTD_B.png,,
1363,arrayAverageTD_B.png,,
1364,arrayAverageTD_B.png,,
1365,arrayAverageTD_B.png,,
1366,arrayAverageTD_B.png,,
1367,arrayAverageTD_B.png,,
1368,arrayAverageTD_B.png,,
1369,arrayAverageTD_B.png,,
1370,arrayAverageTD_B.png,,
1371,arrayAverageTD_B.png,,
1372,arrayAverageTD_B.png,,
1373,arrayAverageTD_B.png,,
1374,arrayAverageTD_B.png,,
1375,arrayAverageTD_B.png,,
1376,arrayAverageTD_B.png,,
1377,arrayAverageTD_B.png,,
1378,arrayAverageTD_B.png,,
1379,arrayAverageTD_B.png,,
1380,arrayAverageTD_B.png,,
1381,arrayAverageTD_B.png,,
1382,arrayAverageTD_B.png,,
1383,arrayAverageTD_B.png,,
1384,arrayAverageTD_B.png,,
1385,arrayAverageTD_B.png,,
1386,arrayAverageTD_B.png,,
1387,arrayAverageTD_B.png,,
1388,arrayAverageTD_B.png,,
1389,arrayAverageTD_B.png,,
1390,arrayAverageTD_B.png,,
1391,arrayAverageTD_B.png,,
1392,arrayAverageTD_B.png,,
1393,arrayAverageTD_B.png,,
1394,arrayAverageTD_B.png,,
1395,arrayAverageTD_B.png,,
1396,arrayAverageTD_B.png,,
1397,arrayAverageTD_B.png,,
1398,arrayAverageTD_B.png,,
1399,arrayAverageTD_B.png,,
1400,arrayAverageTD_B.png,,
1401,arrayAverageTD_B.png,,
1402,arrayAverageTD_B.png,,
1403,arrayAverageTD_B.png,,
1404,arrayAverageTD_B.png,,
1405,arrayAverageTD_B.png,,
1406,arrayAverageTD_B.png,,
1407,arrayAverageTD_B.png,,
1408,arrayAverageTD_B.png,,
1409,arrayAverageTD_B.png,,
1410,arrayAverageTD_B.png,,
1411,arrayAverageTD_B.png,,
1412,arrayAverageTD_B.png,,
1413,arrayAverageTD_B.png,,
1414,arrayAverageTD_B.png,,
1415,arrayAverageTD_B.png,,
1416,arrayAverageTD_B.png,,
1417,arrayAverageTD_B.png,,
1418,arrayAverageTD_B.png,,
1419,arrayAverageTD_B.png,,
1420,arrayAverageTD_B.png,,
1421,arrayAverageTD_B.png,,
1422,arrayAverageTD_B.png,,
1423,arrayAverageTD_B.png,,
1424,arrayAverageTD_B.png,,
1425,arrayAverageTD_B.png,,
1426,arrayAverageTD_B.png,,
1427,arrayAverageTD_B.png,,
1428,arrayAverageTD_B.png,,
1429,arrayAverageTD_B.png,,
1430,arrayAverageTD_B.png,,
1431,arrayAverageTD_B.png,,
1432,arrayAverageTD_B.png,,
1433,arrayAverageTD_B.png,,
1434,arrayAverageTD_B.png,,
1435,arrayAverageTD_B.png,,
1436,arrayAverageTD_B.png,,
1437,arrayAverageTD_B.png,,
1438,arrayAverageTD_B.png,,
1439,arrayAverageTD_B.png,,
1440,arrayAverageTD_B.png,,
1441,arrayAverageTD_B.png,,
1442,arrayAverageTD_B.png,,
1443,arrayAverageTD_B.png,,
1444,arrayAverageTD_B.png,,
1445,arrayAverageTD_B.png,,
1446,arrayAverageTD_B.png,,
1447,arrayAverageTD_B.png,,
1448,arrayAverageTD_B.png,,
1449,arrayAverageTD_B.png,,
1450,arrayAverageTD_B.png,,
1451,arrayAverageTD_B.png,,
1452,arrayAverageTD_B.png,,
1453,arrayAverageTD_B.png,,
1454,arrayAverageTD_B.png,,
1455,arrayAverageTD_B.png,,
1456,arrayAverageTD_B.png,,
1457,arrayAverageTD_B.png,,
1458,arrayAverageTD_B.png,,
1459,arrayAverageTD_B.png,,
1460,arrayAverageTD_B.png,,
1461,arrayAverageTD_B.png,,
1462,arrayAverageTD_B.png,,
1463,arrayAverageTD_B.png,,
1464,arrayAverageTD_B.png,,
1465,arrayAverageTD_B.png,,
1466,arrayAverageTD_B.png,,
1467,arrayAverageTD_B.png,,
1468,arrayAverageTD_B.png,,
1469,arrayAverageTD_B.png,,
1470,arrayAverageTD_B.png,,
1471,arrayAverageTD_B.png,,
1472,arrayAverageTD_B.png,,
1473,arrayAverageTD_B.png,,
1474,arrayAverageTD_B.png,,
1475,arrayAverageTD_B.png,,
1476,arrayAverageTD_B.png,,
1477,arrayAverageTD_B.png,,
1478,arrayAverageTD_B.png,,
1479,arrayAverageTD_B.png,,
1480,arrayAverageTD_B.png,,
1481,arrayAverageTD_B.png,,
1482,arrayAverageTD_B.png,,
1483,arrayAverageTD_B.png,,
1484,arrayAverageTD_B.png,,
1485,arrayAverageTD_B.png,,
1486,arrayAverageTD_B.png,,
1487,arrayAverageTD_B.png,,
1488,arrayAverageTD_B.png,,
1489,arrayAverageTD_B.png,,
1490,arrayAverageTD_B.png,,
1491,arrayAverageTD_B.png,,
1492,arrayAverageTD_B.png,,
1493,arrayAverageTD_B.png,,
1494,arrayAverageTD_B.png,,
1495,arrayAverageTD_B.png,,
1496,arrayAverageTD_B.png,,
1497,arrayAverageTD_B.png,,
1498,arrayAverageTD_B.png,,
1499,arrayAverageTD_B.png,,
1500,arrayAverageTD_B.png,,
1501,arrayAverageTD_B.png,,
1502,arrayAverageTD_B.png,,
1503,arrayAverageTD_B.png,,
1504,arrayAverageTD_B.png,,
1505,arrayAverageTD_B.png,,
1506,arrayAverageTD_B.png,,
1507,arrayAverageTD_B.png,,
1508,arrayAverageTD_B.png,,
1509,arrayAverageTD_B.png,,
1510,arrayAverageTD_B.png,,
1511,arrayAverageTD_B.png,,
1512,arrayAverageTD_B.png,,
1513,arrayAverageTD_B.png,,
1514,arrayAverageTD_B.png,,
1515,arrayAverageTD_B.png,,
1516,arrayAverageTD_B.png,,
1517,arrayAverageTD_B.png,,
1518,arrayAverageTD_B.png,,
1519,arrayAverageTD_B.png,,
1520,arrayAverageTD_B.png,,
1521,arrayAverageTD_B.png,,
1522,arrayAverageTD_B.png,,
1523,arrayAverageTD_B.png,,
1524,arrayAverageTD_B.png,,
1525,arrayAverageTD_B.png,,
1526,arrayAverageTD_B.png,,
1527,arrayAverageTD_B.png,,
1528,arrayAverageTD_B.png,,
1529,arrayAverageTD_B.png,,
1530,arrayAverageTD_B.png,,
1531,arrayAverageTD_B.png,,
1532,arrayAverageTD_B.png,,
1533,arrayAverageTD_B.png,,
1534,arrayAverageTD_B.png,,
1535,arrayAverageTD_B.png,,
1536,arrayAverageTD_B.png,,
1537,arrayAverageTD_B.png,,
1538,arrayAverageTD_B.png,,
1539,arrayAverageTD_B.png,,
1540,arrayAverageTD_B.png,,
1541,arrayAverageTD_B.png,,
1542,arrayAverageTD_B.png,,
1543,arrayAverageTD_B.png,,
1544,arrayAverageTD_B.png,,
1545,arrayAverageTD_B.png,,
1546,arrayAverageTD_B.png,,
1547,arrayAverageTD_B.png,,
1548,arrayAverageTD_B.png,,
1549,arrayAverageTD_B.png,,
1550,arrayAverageTD_B.png,,
1551,arrayAverageTD_B.png,,
1552,arrayAverageTD_B.png,,
1553,arrayAverageTD_B.png,,
1554,arrayAverageTD_B.png,,
1555,arrayAverageTD_B.png,,
1556,arrayAverageTD_B.png,,
1557,arrayAverageTD_B.png,,
1558,arrayAverageTD_B.png,,
1559,arrayAverageTD_B.png,,
1560,arrayAverageTD_B.png,,
1561,arrayAverageTD_B.png,,
1562,arrayAverageTD_B.png,,
1563,arrayAverageTD_B.png,,
1564,arrayAverageTD_B.png,,
1565,arrayAverageTD_B.png,,
1566,arrayAverageTD_B.png,,
1567,arrayAverageTD_B.png,,
1568,arrayAverageTD_B.png,,
1569,arrayAverageTD_B.png,,
1570,arrayAverageTD_B.png,,
1571,arrayAverageTD_B.png,,
1572,arrayAverageTD_B.png,,
1573,arrayAverageTD_B.png,,
1574,arrayAverageTD_B.png,,
1575,arrayAverageTD_B.png,,
1576,arrayAverageTD_B.png,,
1577,arrayAverageTD_B.png,,
1578,arrayAverageTD_B.png,,
1579,arrayAverageTD_B.png,,
1580,arrayAverageTD_B.png,,
1581,arrayAverageTD_B.png,,
1582,arrayAverageTD_B.png,,
1583,arrayAverageTD_B.png,,
1584,arrayAverageTD_B.png,,
1585,arrayAverageTD_B.png,,
1586,arrayAverageTD_B.png,,
1587,arrayAverageTD_B.png,,
1588,arrayAverageTD_B.png,,
1589,arrayAverageTD_B.png,,
1590,arrayAverageTD_B.png,,
1591,arrayAverageTD_B.png,,
1592,arrayAverageTD_B.png,,
1593,arrayAverageTD_B.png,,
1594,arrayAverageTD_B.png,,
1595,arrayAverageTD_B.png,,
1596,arrayAverageTD_B.png,,
1597,arrayAverageTD_B.png,,
1598,arrayAverageTD_B.png,,
1599,arrayAverageTD_B.png,,
1600,arrayAverageTD_B.png,,
1601,arrayAverageTD_B.png,,
1602,arrayAverageTD_B.png,,
1603,arrayAverageTD_B.png,,
1604,arrayAverageTD_B.png,,
