Time,EyeTracking_X,EyeTracking_Y,Gaze
7983,372.04,594.87,0
7984,372.16,596.88,1
7985,371.33,598.81,1
7986,368.24,600.03,1
7987,367.73,601.87,1
7988,368.09,602.52,1
7989,368.44,602.73,1
7990,367.58,601.99,1
7991,368.25,602.33,1
7992,366.82,603.37,1
7993,367.1,603.46,1
7994,368.2,604.89,1
7995,366.88,604.99,1
7996,366.99,602.49,1
7997,367.59,604.1,1
7998,368.21,604.07,1
7999,369.47,605.42,1
8000,407.91,606.98,1
8001,531.64,608.92,1
8002,600.65,619.13,0
8003,621.99,621.24,0
8004,607.88,620.87,0
8005,614.34,621.24,0
8006,619.76,620.54,0
8007,619.25,621.83,0
8008,618.88,625.76,0
8009,620.03,625.27,0
8010,621.57,625.19,0
8011,621.09,628.4,1
8012,621,627.91,1
8013,622.8,626.43,1
8014,620.99,628.49,1
8015,622.89,627.24,1
8016,622.31,628.27,1
8017,622.31,627.11,1
8018,622.19,627.95,1
8019,621.97,626.92,1
8020,620.77,627.19,1
8021,620.9,627.29,1
8022,627.22,626.26,1
8023,715.97,634.92,1
8024,772.17,640.33,1
8025,749.39,634.92,0
8026,743.44,635.71,0
8027,751.1,636.63,0
8028,750.86,634.64,0
8029,750.36,634.44,0
8030,751.41,635.84,0
8031,751.68,634.31,0
8032,749.84,634.37,0
8033,750.64,633.7,1
8034,751.17,636.35,1
8035,750.94,637.71,1
8036,751.12,639.15,1
8037,750.98,639.05,1
8038,750.47,639.9,1
8039,750.01,640.22,1
8040,759.81,638.73,1
8041,816.45,644.89,1
8042,817.1,639.83,1
8043,813.22,640.22,1
8044,809.36,640.71,1
8045,811.28,637.35,1
8046,810.78,638.29,1
8047,810.84,638.35,1
8048,812.11,635.22,1
8049,810.18,632.48,1
8050,809.57,633.28,1
8051,811.4,635.5,1
8052,811.2,632.52,1
8053,811.08,634.01,1
8054,812.43,633.13,1
8055,810.97,634.02,1
8056,810.85,632.72,1
8057,810.02,631.96,1
8058,810.45,633.32,1
8059,810.56,633.13,1
8060,810.36,631.65,1
8061,810.16,633.16,1
8062,809.41,633.88,1
8063,821.51,636.2,1
8064,912.18,638.33,1
8065,950.46,634.16,1
8066,939.05,630.25,1
8067,931.49,637.3,1
8068,934.91,636.65,1
8069,935.56,636.55,1
8070,935.56,635.82,1
8071,937,637.73,1
8072,935.9,636.36,1
8073,937.53,637.3,1
8074,936.76,638.33,1
8075,938.16,635.54,1
8076,937.07,636.95,1
8077,938.5,637.33,1
8078,937.97,638.27,1
8079,937.96,641.32,1
8080,938.8,640.25,1
8081,938.64,638.29,1
8082,939.6,641.61,1
8083,939.12,639.93,1
8084,938.49,640.34,1
8085,939.72,639.06,1
8086,939.54,638.99,1
8087,940.6,641.49,1
8088,939.95,637.87,1
8089,860.65,635.25,1
8090,681.31,609.68,1
8091,572.2,593.03,0
8092,574.22,595.92,0
8093,587.84,597.67,0
8094,578.76,596.91,0
8095,577.65,596.94,0
8096,579.82,598.58,0
8097,580.16,599.65,0
8098,581.22,601.05,0
8099,580.35,601.67,1
8100,580.84,600.7,1
8101,580.35,601.91,1
8102,579.71,598.9,1
8103,580.97,599.31,1
8104,580.13,600.77,1
8105,579.23,600.84,1
8106,576.82,598.17,1
8107,576.64,596.75,1
8108,577.71,596.16,1
8109,577.87,593.86,1
8110,577.49,595.55,1
8111,578.19,596.15,1
8112,580.15,593.57,1
8113,579.95,593.45,1
8114,579.53,594.6,1
8115,578.25,593.12,1
8116,579.83,594.22,1
8117,578.98,594.95,1
8118,579.67,591.51,1
8119,578.54,591.76,1
8120,577.69,591.84,1
8121,596.34,592.94,1
8122,656.23,596.37,1
8123,650.74,601.9,1
8124,649.12,599.98,1
8125,648.94,602.32,1
8126,648.35,599.46,1
8127,648.38,599.21,1
8128,648.54,600.01,1
8129,647.77,600.87,1
8130,648.4,600.33,1
8131,649.1,602.39,1
8132,649.55,600.76,1
8133,650.18,602.95,1
8134,650.03,603.99,1
8135,649.08,603.68,1
8136,648.31,603.89,1
8137,648.6,603.79,1
8138,650.74,602.36,1
8139,648.5,604.62,1
8140,649.16,601.1,1
8141,648.05,604.08,1
8142,652.99,595.15,1
8143,660.37,465.71,1
8144,665.1,265.14,1
8145,672.52,140.66,0
8146,680.99,131.44,0
8147,694.76,145.75,0
8148,701.08,122.28,0
8149,701.41,118.42,0
8150,703.72,117.32,0
8151,704.67,116.83,0
8152,705.94,118.58,0
8153,706.68,118.3,0
8154,708.2,117.41,0
8155,708.11,116.63,1
8156,708.51,115.05,1
8157,711.15,115.94,1
8158,711.05,114.4,1
8159,710.25,114.72,1
8160,709.03,112.11,1
8161,709.46,113.83,1
8162,709.8,113.4,1
8163,709.49,111.95,1
8164,739.1,105.81,1
8165,838.97,74.03,1
8166,846.85,69.39,1
8167,852.31,67.86,1
8168,849.49,72.35,1
8169,850.71,69.5,1
8170,849.84,65.15,1
8171,850,64.28,1
8172,851.42,63.22,1
8173,850.21,62.69,1
8174,849.71,62.95,1
8175,849.91,63.03,1
8176,850.7,64.8,1
8177,849.94,64.66,1
8178,849.5,65.33,1
8179,849.32,64.09,1
8180,851.7,65.75,1
8181,850.81,63.04,1
8182,852.02,63.36,1
8183,853.86,63.58,1
8184,853.42,64.38,1
8185,854.16,62.15,1
8186,854.84,63.06,1
8187,854.31,63.17,1
8188,856.23,63.34,1
8189,855.08,62.4,1
8190,857.1,63.4,1
8191,855.78,64.75,1
8192,856.7,64.54,1
8193,857.12,63.11,1
8194,856.5,63.92,1
8195,857.03,64.94,1
8196,864.99,65.14,1
8197,908.53,61.08,1
8198,906.4,56.77,1
8199,903.5,56.25,1
8200,900.84,58.42,1
8201,899.71,56.93,1
8202,901.41,57.58,1
8203,902.05,58.6,1
8204,903.05,59.65,1
8205,903.69,56.58,1
8206,903.98,57.05,1
8207,903.56,56.25,1
8208,902.53,55.81,1
8209,903.83,56.08,1
8210,901.99,53.95,1
8211,902.63,52.79,1
8212,903.48,55.02,1
8213,902.83,53.68,1
8214,903.01,54.15,1
8215,901.96,54.2,1
8216,903.57,53.99,1
8217,904.54,53.08,1
8218,903.4,55.03,1
8219,903.94,53.59,1
8220,903.05,55.26,1
8221,904.35,54.12,1
8222,902.79,55.51,1
8223,904.03,56.36,1
8224,903.79,54.88,1
8225,901.8,55.92,1
8226,903.33,57.38,1
8227,903.39,58.3,1
8228,902.21,58.78,1
8229,901.96,58.94,1
8230,903.18,58.95,1
8231,904.57,59.06,1
8232,905.24,60.58,1
8233,904.31,59.93,1
8234,906.44,60.45,1
8235,906.28,60.65,1
8236,905.26,61.26,1
8237,905.51,60.68,1
8238,904.25,60.59,1
8239,904.48,59.54,1
8240,905.91,60.32,1
8241,904.72,62.66,1
8242,905.6,61.32,1
8243,906.11,62.42,1
8244,905.54,61.6,1
8245,898.76,60.51,1
8246,887.33,58.64,1
8247,895.82,59.37,1
8248,893.53,59.86,1
8249,892.03,58.31,1
8250,894.14,57.15,1
8251,894.81,58.58,1
8252,894.38,57.39,1
8253,895.69,58.44,1
8254,893.93,58.44,1
8255,893.71,58.6,1
8256,894.21,56.94,1
8257,894.18,57.4,1
8258,894.34,56.66,1
8259,895.82,55.89,1
8260,896.11,55.93,1
8261,896.04,55.71,1
8262,894.92,55.67,1
8263,894.34,56.79,1
8264,893.65,53.51,1
8265,894.23,53.8,1
8266,893.12,54.99,1
8267,893.79,52.5,1
8268,894.16,52,1
8269,893.69,53.46,1
8270,894.73,54.15,1
8271,894.2,50.21,1
8272,894.58,52.78,1
8273,893.68,51.32,1
8274,894.02,51.86,1
8275,893.08,50.29,1
8276,894.2,50.93,1
8277,893.24,51.97,1
8278,893.06,51.36,1
8279,894.46,51.48,1
8280,893.94,49.43,1
8281,893.75,52.05,1
8282,894.61,52.09,1
8283,895.3,50.7,1
8284,895.63,50.73,1
8285,895.15,53.36,1
8286,895.27,51.67,1
8287,892.4,44.55,1
8288,879.24,55.04,1
8289,803.77,91.29,1
8290,729.18,145.92,0
8291,636.66,188.52,0
8292,512.01,232.42,0
8293,499.27,357.02,0
8294,516.74,462.58,0
8295,492.73,527.46,0
8296,480.87,554.64,0
8297,527.61,568.89,0
8298,535.33,575.19,0
8299,517.4,571.41,0
8300,518.86,576.47,0
8301,521.5,582.2,0
8302,520.57,580.86,0
8303,522.17,577.92,0
8304,524.23,578.63,0
8305,523.69,577.31,0
8306,523.4,577.79,1
8307,521.21,576.24,1
8308,522.93,576.76,1
8309,523.84,575.76,1
8310,522.54,573.85,1
8311,521.2,573.94,1
8312,522.37,573.89,1
8313,521.22,572.66,1
8314,521.3,570.04,1
8315,520.86,574.84,1
8316,520.43,571.99,1
8317,519.54,572.02,1
8318,519.29,574.26,1
8319,516.76,573.06,1
8320,517.47,574.36,1
8321,516.52,573.28,1
8322,514.24,576.32,1
8323,514.76,576.69,1
8324,514.45,575.63,1
8325,512.19,575.14,1
8326,512.47,577.9,1
8327,504.68,581.94,1
8328,409.82,604.56,1
8329,355.45,611.12,1
8330,369.56,611.72,1
8331,377.17,608.59,1
8332,372.29,613.19,1
8333,370.64,612.11,1
8334,370.37,611.27,1
8335,370.39,612.22,1
8336,372.22,611.34,1
8337,370.57,612.04,1
8338,369.39,615.5,1
8339,369.82,614.3,1
8340,368.78,612.86,1
8341,369.39,612.68,1
8342,369.32,613.39,1
8343,369.63,613.07,1
8344,369.67,612.2,1
8345,369.39,614.94,1
8346,369.73,613.04,1
8347,369.15,615.77,1
8348,369.86,617.85,1
8349,370.88,616.22,1
8350,370.38,616.93,1
8351,371.61,617.15,1
8352,371.28,617.06,1
8353,364.35,636.27,1
8354,372.96,662.48,1
8355,371.33,656.24,1
8356,372.87,653.36,1
8357,372.71,655.41,1
8358,373.19,654.3,1
8359,371.48,655.43,1
8360,372.07,657.61,1
8361,372.85,657.77,1
8362,372.36,658.81,1
8363,370.99,661.61,1
8364,370.41,660.52,1
8365,371.55,657.77,1
8366,370.38,658.03,1
8367,372.23,654.25,1
8368,372.98,655.98,1
8369,371.22,655.8,1
8370,372.68,655.99,1
8371,372.57,657.78,1
8372,370.51,659.78,1
8373,372.15,660.05,1
8374,371.92,660.44,1
8375,373.14,659.36,1
8376,374.62,657.09,1
8377,373.28,656.31,1
8378,372.8,658.01,1
8379,373.41,656.54,1
8380,371.81,657.13,1
8381,372.28,658.87,1
8382,372.83,660.08,1
8383,371.2,658.34,1
8384,374.41,657.57,1
8385,374.22,656.02,1
8386,373.95,654.59,1
8387,431.89,652.15,1
8388,553.25,659.45,1
8389,573.19,656.64,0
8390,594.11,658.34,0
8391,581.84,661.06,0
8392,587.31,664.26,0
8393,590.37,663.08,0
8394,589.17,664.39,0
8395,589.98,664.28,0
8396,591.46,663.85,0
8397,592.17,662.54,0
8398,591.67,663.5,1
8399,590.76,664.92,1
8400,592.85,662.98,1
8401,592.84,663.95,1
8402,591.81,662.82,1
8403,592.41,665.94,1
8404,594.12,664.06,1
8405,592.14,666.14,1
8406,591.22,665.92,1
8407,590.48,667.98,1
8408,590.74,670.46,1
8409,591.92,669.74,1
8410,591.42,667.1,1
8411,591.84,665.76,1
8412,593.5,669.43,1
8413,591.96,667.5,1
8414,593.88,667.87,1
8415,646.25,671.42,1
8416,737.86,679.38,1
8417,740.82,675,1
8418,737.47,675.42,1
8419,735.19,675.44,1
8420,737.61,677.51,1
8421,739.74,677.71,1
8422,739.74,680.44,1
8423,738.77,681.77,1
8424,741.19,681.53,1
8425,739.64,680.33,1
8426,739.81,679.07,1
8427,741.03,679.88,1
8428,741.76,680.19,1
8429,741.16,679.65,1
8430,742.22,679.11,1
8431,742.29,679.41,1
8432,742.78,680.73,1
8433,742.84,679.37,1
8434,742.22,681.26,1
8435,741.6,681.56,1
8436,743.89,681,1
8437,743.71,678.68,1
8438,742.6,678.93,1
8439,741.82,680.21,1
8440,742.06,680.62,1
8441,742.6,681.15,1
8442,743.48,681.17,1
8443,741.4,679.72,1
8444,742.85,680.64,1
8445,743.29,678.53,1
8446,743.15,678.59,1
8447,743.54,679.56,1
8448,745,680.11,1
8449,745.12,680.26,1
8450,743.47,679.02,1
8451,744.57,683.5,1
8452,744.06,683.5,1
8453,744.72,681.54,1
8454,776.91,678.03,1
8455,830.33,654.49,1
8456,822.91,649.27,1
8457,823.56,652.09,1
8458,823.97,653.57,1
8459,824.89,652.75,1
8460,823.82,653.58,1
8461,822.59,653.09,1
8462,823.88,651.88,1
8463,823.86,651.97,1
8464,823.07,649.97,1
8465,822.57,650.21,1
8466,821.86,652.38,1
8467,821.8,652.07,1
8468,820.48,652.87,1
8469,819.09,651.75,1
8470,820.91,651.75,1
8471,819.23,652.82,1
8472,816.77,653.54,1
8473,818.1,652.96,1
8474,818.54,651.81,1
8475,817.41,652.99,1
8476,817.61,653.99,1
8477,818.09,653.18,1
8478,817.06,651.22,1
8479,815.78,652,1
8480,814.4,651.08,1
8481,814.81,650.88,1
8482,814.47,651.82,1
8483,825.31,651.56,1
8484,915.36,652.93,1
8485,987.33,649.62,1
8486,970.54,646.19,0
8487,957.9,649.4,0
8488,965.36,650.13,0
8489,966.75,646.39,0
8490,964.93,644.21,0
8491,964.16,646.84,0
8492,965.08,646.38,0
8493,964.28,647.68,0
8494,964.4,650.73,1
8495,964.52,650.69,1
8496,965.38,651.1,1
8497,965.16,650.93,1
8498,964.64,649.55,1
8499,964.54,648.85,1
8500,966.06,649.58,1
8501,965.34,650.63,1
8502,966.38,650.38,1
8503,966.24,651.96,1
8504,966.8,650.63,1
8505,967.64,650.86,1
8506,968.14,648.41,1
8507,969.3,649.11,1
8508,968.79,649.63,1
8509,990.38,648.35,1
8510,1051.82,645.54,1
8511,1033.6,644.21,1
8512,1028.61,644.07,1
8513,1031.43,645.62,1
8514,1031.23,643.72,1
8515,1033.66,642.96,1
8516,1033.14,639.81,1
8517,1033.06,638.76,1
8518,1033.32,640.13,1
8519,1035.15,639.99,1
8520,1035.1,638.98,1
8521,1035.66,638.98,1
8522,1036.24,641.35,1
8523,1035.77,639.35,1
8524,1035.35,639.99,1
8525,1036.85,640.32,1
8526,1037.35,638.55,1
8527,1037.31,640.11,1
8528,1037.2,638.96,1
8529,1035.43,637.3,1
8530,1036.66,636.33,1
8531,1036.72,638.74,1
8532,1037.21,640.83,1
8533,1038.42,637.86,1
8534,1038.76,638.98,1
8535,1037.43,640.14,1
8536,1037.96,640.14,1
8537,1037.54,636.35,1
8538,1040.68,641.69,1
8539,1043.61,646.28,1
8540,1044.61,641.82,1
8541,1048.93,634.27,1
8542,1046.78,630.28,1
8543,1008.17,638.14,1
8544,1001.02,639.84,1
8545,1018.44,633.97,1
8546,1017.9,637.22,1
8547,1016.08,637.76,1
8548,1017.94,639.91,1
8549,1015.25,637.76,1
8550,1016.23,637.58,1
8551,1015.9,638.19,1
8552,1015.4,637.99,1
8553,1016.98,639.16,1
8554,1015.55,637.39,1
8555,1016.69,639.99,1
8556,1014.85,637.87,1
8557,1015.38,636.77,1
8558,1016.29,636.33,1
8559,1014.88,634.62,1
8560,1014.95,635.26,1
8561,1016.15,636.11,1
8562,1014.63,634.2,1
8563,1014.26,633.62,1
8564,1014.86,634.22,1
8565,1015.18,633.6,1
8566,1015.4,631.93,1
8567,1015.21,631.21,1
8568,1015.58,629.91,1
8569,1015.02,631.03,1
8570,1013.68,631.35,1
8571,1014.97,632.41,1
8572,965.48,635.56,1
8573,860.76,634.57,1
8574,886.71,634.53,0
8575,895.11,634.9,0
8576,891.19,638.31,0
8577,888.71,637.89,0
8578,890.22,635.07,0
8579,889.8,637.09,0
8580,890.08,636.95,0
8581,890.46,637.04,0
8582,888.8,638.82,1
8583,890.33,638.32,1
8584,890.31,639.78,1
8585,890.75,639.44,1
8586,891.91,640.03,1
8587,891.29,642.18,1
8588,891.79,640.1,1
8589,893.48,642.74,1
8590,893.21,641.34,1
8591,892.14,642.02,1
8592,893.98,642.51,1
8593,895.02,639.32,1
8594,868.25,642.16,1
8595,736.2,648.72,1
8596,675.92,642.25,0
8597,691.53,648.32,0
8598,697.54,650.2,0
8599,692.55,649.7,0
8600,691.82,648.82,0
8601,692.82,646.7,0
8602,691.1,646.74,0
8603,692.37,646.42,0
8604,692.64,646.57,0
8605,692.97,645.32,1
8606,693.01,646.79,1
8607,690.83,646.16,1
8608,693.01,646.4,1
8609,690.29,645.13,1
8610,690.35,645.01,1
8611,689.92,645.95,1
8612,690.22,645.77,1
8613,690.15,645.57,1
8614,689.5,645.92,1
8615,688.98,646.77,1
8616,689.14,645.45,1
8617,688.59,647.31,1
8618,688.5,644.35,1
8619,689.03,646.29,1
8620,688.08,643.57,1
8621,666.64,649.26,1
8622,588.93,635.73,1
8623,580.21,627.1,1
8624,590.12,632.44,1
8625,592.81,635.24,1
8626,590.05,634.25,1
8627,590.22,633.27,1
8628,591.4,631.69,1
8629,589.94,632.79,1
8630,590.18,632.72,1
8631,590.72,632.76,1
8632,590.17,634.38,1
8633,589.38,632.16,1
8634,590,632.49,1
8635,590.15,635.2,1
8636,590.18,634.8,1
8637,589,634.46,1
8638,588.87,635.76,1
8639,589.93,635.62,1
8640,591.3,636.75,1
8641,571.09,635.68,1
8642,490.3,629.56,1
8643,482.33,619.37,1
8644,493.76,625.95,1
8645,493.21,628.32,1
8646,491.07,627.42,1
8647,489.92,628.22,1
8648,491.27,630.78,1
8649,493.32,628.68,1
8650,493.72,628.57,1
8651,492.93,630.18,1
8652,491.55,634.57,1
8653,491.65,636.97,1
8654,491.85,635.59,1
8655,492.31,634.88,1
8656,492.42,633.92,1
8657,491.72,636.87,1
8658,491.36,636.45,1
8659,493.24,638.23,1
8660,490.73,640.33,1
8661,429.09,661.28,1
8662,368.54,689.5,1
8663,382.3,685.1,1
8664,388.16,682.33,1
8665,385.36,686.08,1
8666,382.95,687.86,1
8667,382.48,689.41,1
8668,382.41,687.31,1
8669,381.07,687.15,1
8670,380.98,684.96,1
8671,381.75,686.09,1
8672,382.75,684.24,1
8673,385.31,683.84,1
8674,383.72,683.66,1
8675,382.94,682.97,1
8676,382.99,683.81,1
8677,383.52,686.23,1
8678,383.4,685.07,1
8679,384.64,685.26,1
8680,383.5,684.38,1
8681,384.54,686.62,1
8682,383.75,684.64,1
8683,383.52,686.34,1
8684,384.56,683.46,1
8685,383.8,685.22,1
8686,383.33,685.54,1
8687,383.53,684.75,1
8688,383.14,685.69,1
8689,426.02,685.98,1
8690,565.52,691.9,1
8691,606.08,683.67,0
8692,628.32,683.93,0
8693,637.39,685.58,0
8694,639.23,687.36,0
8695,642.44,682.19,0
8696,643.64,683.28,0
8697,645.2,684.57,0
8698,646.1,684.66,0
8699,646.36,682.74,0
8700,647.64,685.27,1
8701,648.31,685.33,1
8702,646.95,685,1
8703,647.53,685.82,1
8704,648.12,684.38,1
8705,648.15,684.15,1
8706,649.1,684.8,1
8707,649.23,682.45,1
8708,648.88,681.92,1
8709,648.61,682.82,1
8710,649.67,683.84,1
8711,649.19,681.82,1
8712,649.29,680.54,1
8713,648.3,680.6,1
8714,652.45,680.29,1
8715,716.13,675.47,1
8716,733.76,671.98,1
8717,727.2,669.48,1
8718,725.02,671.08,1
8719,725.3,670.79,1
8720,726.27,668.86,1
8721,728.5,676.6,1
8722,728.39,676.86,1
8723,728.17,675.81,1
8724,729.45,677.64,1
8725,728.02,677.37,1
8726,727.24,677,1
8727,727.26,676.86,1
8728,727.29,675.95,1
8729,728.4,672.17,1
8730,728.66,677.18,1
8731,726.9,676.85,1
8732,727.3,676.66,1
8733,727.57,676,1
8734,725.04,674.08,1
8735,725.77,677.54,1
8736,726.3,677.99,1
8737,725.39,676.3,1
8738,727.23,674.96,1
8739,725.89,675.14,1
8740,726.22,675.77,1
8741,725.37,676.98,1
8742,725.25,675.5,1
8743,726.02,676.77,1
8744,727,673.61,1
8745,704.47,675.76,1
8746,608.38,677.82,1
8747,583.79,671.92,0
8748,598.05,674.62,0
8749,602.92,675.18,0
8750,597.29,677.59,0
8751,597.26,677.67,0
8752,597.48,676.89,0
8753,597.51,677.33,0
8754,597.03,677.5,0
8755,596.02,678.91,1
8756,595.92,678.16,1
8757,595.98,678.65,1
8758,594.92,677.54,1
8759,594.81,677.82,1
8760,593.73,678.18,1
8761,595.48,677.3,1
8762,595,678,1
8763,593.4,677.38,1
8764,594.5,675.14,1
8765,593.81,675.41,1
8766,594.02,677.16,1
8767,594.66,675.69,1
8768,593.28,678.5,1
8769,593.59,676.61,1
8770,592.81,676.95,1
8771,591.9,676.09,1
8772,592.02,675.97,1
8773,592.21,676.12,1
8774,592.78,674.54,1
8775,592.07,676.37,1
8776,592.44,675.61,1
8777,592.96,675.97,1
8778,591.93,676.9,1
8779,592.39,677.29,1
8780,594.52,677.81,1
8781,594.04,676.65,1
8782,594.63,677.55,1
8783,593.64,676.24,1
8784,594.39,674.84,1
8785,593.96,674.66,1
8786,593.03,674.52,1
8787,593.39,675.65,1
8788,595.91,675.71,1
8789,593.6,674.93,1
8790,533.85,676.88,1
8791,443.53,660.05,1
8792,451.73,658.32,1
8793,464.33,663.55,1
8794,461.13,665.27,1
8795,459.27,665.02,1
8796,459.91,663.17,1
8797,459.12,662.31,1
8798,459.47,662.7,1
8799,457.19,662.24,1
8800,457.21,659.38,1
8801,457.89,657.63,1
8802,454.56,659.66,1
8803,454.6,660.04,1
8804,454.35,661.04,1
8805,453.4,661.42,1
8806,452.34,663.22,1
8807,451.82,664.69,1
8808,451.21,663.38,1
8809,450.67,661.76,1
8810,453.41,657.81,1
8811,450.83,629.25,1
8812,402.83,517.73,1
8813,412.9142857,576.6285714,0
8814,,,0
8815,,,
8816,,,
8817,,,
8818,,,
8819,,,
8820,,,
8821,189.9,534.1555556,0
8822,198.01,489.24,0
8823,243.96,463.09,0
8824,362.65,537.04,0
8825,435.53,618.91,0
8826,449.53,647.74,0
8827,454.84,658.27,0
8828,453.54,667.59,0
8829,451.62,664.46,0
8830,451.55,663.2,0
8831,450.8,661.22,0
8832,451.36,662.42,0
8833,450.8,662.36,0
8834,449.95,660.12,1
8835,449.69,660.27,1
8836,450.18,662.24,1
8837,450.35,664.33,1
8838,447.89,663.48,1
8839,448.23,664.03,1
8840,449.74,664.03,1
8841,450.61,664.55,1
8842,450.56,663.43,1
8843,451.01,665.42,1
8844,451.41,666.09,1
8845,451.83,663.76,1
8846,452.34,663.89,1
8847,453.35,664.81,1
8848,439.8,666.99,1
8849,386.08,665.01,1
8850,394.28,651.07,1
8851,401.97,657.46,1
8852,402.17,657.43,1
8853,399.85,658.46,1
8854,401.14,657.14,1
8855,401.01,657.87,1
8856,402.01,658.33,1
8857,402.2,657.77,1
8858,402.28,659.12,1
8859,403.49,659.94,1
8860,403.28,661.8,1
8861,401.76,659.4,1
8862,403.57,660.31,1
8863,403.63,660.94,1
8864,402.07,661.16,1
8865,402.71,660.23,1
8866,403.63,660.12,1
8867,405.08,662.44,1
8868,402.96,662.59,1
8869,405.48,662.22,1
8870,404.37,664.69,1
8871,404.54,665.45,1
8872,403.87,664.29,1
8873,404.82,666.04,1
8874,405.15,665.02,1
8875,404.61,664.89,1
8876,404.64,663.65,1
8877,419.29,661.31,1
8878,514.34,662.33,1
8879,563.34,664.74,1
8880,595.97,662.89,0
8881,592.26,668.03,0
8882,587.58,665.27,0
8883,592.29,665.42,0
8884,593.69,667.38,0
8885,595.15,667.03,0
8886,598.26,664.01,0
8887,596.98,665.35,0
8888,597.14,664.76,1
8889,597.61,665.09,1
8890,596.33,666.33,1
8891,596.47,668.67,1
8892,597.85,669.05,1
8893,597.15,667.7,1
8894,598.13,669.38,1
8895,597.74,668.49,1
8896,596.89,667.81,1
8897,596.85,667.35,1
8898,599.78,668.75,1
8899,598.56,666.73,1
8900,598.26,668.57,1
8901,600.38,667.44,1
8902,601.74,666.06,1
8903,603.39,668.29,1
8904,602.55,671.46,1
8905,604.7,670.37,1
8906,605.17,669.5,1
8907,603.86,670.56,1
8908,616.8,669.45,1
8909,712.29,676.83,1
8910,739.98,677.1,1
8911,715.48,673.86,0
8912,717.74,678.03,0
8913,722.27,678.14,0
8914,723.21,677.85,0
8915,723.33,677.34,0
8916,724,676.18,0
8917,723.53,674.27,0
8918,724.48,674.54,0
8919,723.88,674.42,1
8920,725.51,676.19,1
8921,723.37,676.69,1
8922,725.88,678.46,1
8923,726.13,677.38,1
8924,725.9,677.13,1
8925,726.52,675.24,1
8926,724.52,675.06,1
8927,724.84,675.67,1
8928,723.8,675.36,1
8929,725.21,674.32,1
8930,725.92,675.72,1
8931,725.11,675.26,1
8932,726.3,671.9,1
8933,725.39,671.65,1
8934,725.63,673.72,1
8935,725.8,674.79,1
8936,725.25,673.63,1
8937,724.25,673.99,1
8938,726.45,672.85,1
8939,725.71,671.24,1
8940,725.38,672.67,1
8941,725.91,673.28,1
8942,724.81,671.46,1
8943,725.2,671.18,1
8944,725.93,669.96,1
8945,725.7,670.28,1
8946,726.32,669.69,1
8947,726.58,668.29,1
8948,726.97,668.72,1
8949,718.64,667.84,1
8950,643.32,662.28,1
8951,611.57,652.57,1
8952,623.92,655.68,1
8953,628.7,654.95,1
8954,626.27,654.96,1
8955,625.79,654.61,1
8956,624.63,656.32,1
8957,624.37,655.4,1
8958,624.28,656.2,1
8959,623.8,655.89,1
8960,623.38,655.79,1
8961,622.47,651.3,1
8962,622.48,654.45,1
8963,623,652.92,1
8964,624.03,650.25,1
8965,622.26,657.18,1
8966,623.37,658.27,1
8967,623,658.48,1
8968,622.71,657.38,1
8969,625.29,656.88,1
8970,622.67,654.69,1
8971,624.03,656.06,1
8972,623.92,656.82,1
8973,622.74,657.61,1
8974,623.57,658.37,1
8975,624,659.5,1
8976,614,662.76,1
8977,485.63,666.67,1
8978,362.47,653.95,1
8979,349.73,652.16,1
8980,366.95,651.79,1
8981,365.2,657.92,1
8982,361.79,655.02,1
8983,364.1,656.21,1
8984,364.69,656.59,1
8985,366.37,654.75,1
8986,364.67,654.47,1
8987,364.33,656.38,1
8988,365.53,655.63,1
8989,365.52,654.99,1
8990,364.84,658.19,1
8991,365.66,659.2,1
8992,366.11,658.83,1
8993,366.17,657.82,1
8994,364.83,658.3,1
8995,364.99,658.85,1
8996,366,658.93,1
8997,364.37,659.36,1
8998,362.57,660.29,1
8999,363.35,659.62,1
9000,362.72,661.52,1
9001,362.28,660.19,1
9002,363.55,661.29,1
9003,364.36,661.09,1
9004,363.85,658.24,1
9005,364.42,658.17,1
9006,366.35,658.85,1
9007,364.8,656.06,1
9008,366.19,658.06,1
9009,368.28,659.14,1
9010,442.46,599.01,1
9011,526.18,425.67,1
9012,623.68,297.51,0
9013,724.8,166.67,0
9014,736.61,125.2,0
9015,694.66,137.21,0
9016,698.2777778,129.3111111,0
9017,749.07,138.78,0
9018,800.61,110.56,0
9019,803.59,68.22,0
9020,818.35,46.23,0
9021,816.91,72.32,0
9022,818.58,100.27,0
9023,822.39,107.86,0
9024,823.75,109.01,0
9025,823.82,109.35,0
9026,823.28,107.97,0
9027,824.81,110.84,0
9028,822.25,110.13,0
9029,823.38,110.89,0
9030,821.55,110.08,1
9031,823.74,106.22,1
9032,822.22,107.77,1
9033,822.37,105.46,1
9034,849.01,91.15,1
9035,913.86,56.13,1
9036,903.83,59.72,1
9037,907.3,61.51,1
9038,905.32,66.38,1
9039,906.56,61.88,1
9040,906.21,61.03,1
9041,905.78,63.26,1
9042,905.45,64.24,1
9043,905.04,61.52,1
9044,904.56,65.88,1
9045,905.13,63.73,1
9046,904.38,63.28,1
9047,902.72,62.53,1
9048,901.9,64.19,1
9049,902.54,62.45,1
9050,903.15,63.63,1
9051,900.84,64.76,1
9052,900.12,63.69,1
9053,900.79,63.76,1
9054,898.65,64.76,1
9055,898.64,64.47,1
9056,899.85,63.36,1
9057,900.35,66.79,1
9058,898.4,64.12,1
